asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,decode time,size data decoded,process time,size data processed,encode time,size data encoded,send time,size data sent,offset sent
2023/10/03 05:14:11.547,MyFrameProducerSc2_4,None,input,128,-1,-1,0.03,17.93,921.761,1.07,922.246,7.3,921.761,0.01,921.761,50.96,921.761,29147
2023/10/03 05:14:11.566,MyFrameProducerSc2_4,None,input,129,-1,-1,3.62,28.25,921.761,1.17,922.246,8.61,921.761,0.01,921.761,47.55,921.761,29148
2023/10/03 05:14:11.581,MyFrameProducerSc2_4,None,input,130,-1,-1,0.03,15.53,921.761,0.65,922.246,7.65,921.761,0.01,921.761,36.4,921.761,29149
2023/10/03 05:14:11.613,MyFrameProducerSc2_4,None,input,131,-1,-1,0.02,26.73,921.761,0.69,922.246,1.19,921.761,0.41,921.761,46.98,921.761,29150
2023/10/03 05:14:11.629,MyFrameProducerSc2_4,None,input,132,-1,-1,0.01,18.68,921.761,0.46,922.246,0.83,921.761,1.13,921.761,49.13,921.761,29151
2023/10/03 05:14:11.652,MyFrameProducerSc2_4,None,input,133,-1,-1,3.47,24.85,921.761,0.88,922.246,9.74,921.761,0.01,921.761,43.71,921.761,29152
2023/10/03 05:14:11.689,MyFrameProducerSc2_4,None,input,134,-1,-1,0.02,18.01,921.761,0.72,922.246,1.74,921.761,0.6,921.761,61.48,921.761,29153
2023/10/03 05:14:11.728,MyFrameProducerSc2_4,None,input,135,-1,-1,1.59,30.42,921.761,1.23,922.246,7.71,921.761,0.01,921.761,70.23,921.761,29154
2023/10/03 05:14:11.763,MyFrameProducerSc2_4,None,input,136,-1,-1,14.04,18.7,921.761,0.83,922.246,7.89,921.761,0.9,921.761,72.39,921.761,29155
2023/10/03 05:14:11.795,MyFrameProducerSc2_4,None,input,137,-1,-1,0.02,11.81,921.761,0.64,922.246,1.73,921.761,0.01,921.761,68.82,921.761,29156
2023/10/03 05:14:11.816,MyFrameProducerSc2_4,None,input,138,-1,-1,0.02,32.38,921.761,1.22,922.246,3.25,921.761,0.57,921.761,66.9,921.761,29157
2023/10/03 05:14:11.830,MyFrameProducerSc2_4,None,input,139,-1,-1,0.03,17.13,921.761,0.7,922.246,2.6,921.761,0.01,921.761,37.81,921.761,29158
2023/10/03 05:14:11.847,MyFrameProducerSc2_4,None,input,140,-1,-1,0.02,25.39,921.761,0.75,922.246,1.78,921.761,0.01,921.761,33.69,921.761,29159
2023/10/03 05:14:11.870,MyFrameProducerSc2_4,None,input,141,-1,-1,0.03,20.48,921.761,0.62,922.246,0.81,921.761,0.01,921.761,41.65,921.761,29160
2023/10/03 05:14:11.892,MyFrameProducerSc2_4,None,input,142,-1,-1,0.03,15.74,921.761,0.8,922.246,1.0,921.761,0.01,921.761,46.45,921.761,29161
